source_id,research_id,variant_index,variant_count,source_file,source_entry,variant_label,formula_or_construction,data_requirement,inventory_data_route,formula_audit_status,formula_audit_reason,static_reuse_evidence,semantic_class,include_in_j_baseline_if_submitted,future_information_check,static_duplicate_of,post_static_decision
CJ-G028-V02,CHANGJIANG-G028,2,2,长江__主动成交占比__17项全量清单.md,博弈因子、资金流向因子,资金流向因子,"博弈为逐笔主买/主卖比；资金流 \(\sum A_i\,sign(C_i-C_{i-1})/\sum A_i\)。净买入越强，价格越可能被高估",博弈 unavailable / proxy_required；资金流 derivable / extend_daily_aggregation,UNAVAILABLE_OR_BLOCKED,READY_FOR_LOCAL_IMPLEMENTATION,分钟价格方向与成交额字段齐备。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G029-V01,CHANGJIANG-G029,1,5,长江__主动成交占比__17项全量清单.md,朴素、T 分布、标准正态、置信正态、均匀分布主动占比,朴素、T 分布、标准正态、置信正态、均匀分布主动占比 :: naive_t_delta_close,"朴素 \(F=t((C_i-C_{i-1})/\sigma_{\Delta C},df)\)；T：\(F=t(r_i/\sigma_r,df)\)；标准正态：\(\Phi(r_i/\sigma_r)\)；置信正态：\(\Phi(r_i/(0.1\times1.96))\)；均匀：将 \([-0.1,0.1]\) 线性映到 \([0,1]\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G029-V02,CHANGJIANG-G029,2,5,长江__主动成交占比__17项全量清单.md,朴素、T 分布、标准正态、置信正态、均匀分布主动占比,朴素、T 分布、标准正态、置信正态、均匀分布主动占比 :: t_return,"朴素 \(F=t((C_i-C_{i-1})/\sigma_{\Delta C},df)\)；T：\(F=t(r_i/\sigma_r,df)\)；标准正态：\(\Phi(r_i/\sigma_r)\)；置信正态：\(\Phi(r_i/(0.1\times1.96))\)；均匀：将 \([-0.1,0.1]\) 线性映到 \([0,1]\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G029-V03,CHANGJIANG-G029,3,5,长江__主动成交占比__17项全量清单.md,朴素、T 分布、标准正态、置信正态、均匀分布主动占比,朴素、T 分布、标准正态、置信正态、均匀分布主动占比 :: standard_normal,"朴素 \(F=t((C_i-C_{i-1})/\sigma_{\Delta C},df)\)；T：\(F=t(r_i/\sigma_r,df)\)；标准正态：\(\Phi(r_i/\sigma_r)\)；置信正态：\(\Phi(r_i/(0.1\times1.96))\)；均匀：将 \([-0.1,0.1]\) 线性映到 \([0,1]\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G029-V04,CHANGJIANG-G029,4,5,长江__主动成交占比__17项全量清单.md,朴素、T 分布、标准正态、置信正态、均匀分布主动占比,朴素、T 分布、标准正态、置信正态、均匀分布主动占比 :: confidence_normal,"朴素 \(F=t((C_i-C_{i-1})/\sigma_{\Delta C},df)\)；T：\(F=t(r_i/\sigma_r,df)\)；标准正态：\(\Phi(r_i/\sigma_r)\)；置信正态：\(\Phi(r_i/(0.1\times1.96))\)；均匀：将 \([-0.1,0.1]\) 线性映到 \([0,1]\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G029-V05,CHANGJIANG-G029,5,5,长江__主动成交占比__17项全量清单.md,朴素、T 分布、标准正态、置信正态、均匀分布主动占比,朴素、T 分布、标准正态、置信正态、均匀分布主动占比 :: uniform,"朴素 \(F=t((C_i-C_{i-1})/\sigma_{\Delta C},df)\)；T：\(F=t(r_i/\sigma_r,df)\)；标准正态：\(\Phi(r_i/\sigma_r)\)；置信正态：\(\Phi(r_i/(0.1\times1.96))\)；均匀：将 \([-0.1,0.1]\) 线性映到 \([0,1]\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G030-V01,CHANGJIANG-G030,1,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: piecewise(naive_t_delta_close),对原因子 \(x\)：\(g(x)=x\) 若 \(x\ge0.1\)，否则 \(0.2-x\)；修正极低主买占比端非线性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G030-V02,CHANGJIANG-G030,2,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: piecewise(t_return),对原因子 \(x\)：\(g(x)=x\) 若 \(x\ge0.1\)，否则 \(0.2-x\)；修正极低主买占比端非线性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G030-V03,CHANGJIANG-G030,3,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: piecewise(standard_normal),对原因子 \(x\)：\(g(x)=x\) 若 \(x\ge0.1\)，否则 \(0.2-x\)；修正极低主买占比端非线性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G030-V04,CHANGJIANG-G030,4,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: piecewise(confidence_normal),对原因子 \(x\)：\(g(x)=x\) 若 \(x\ge0.1\)，否则 \(0.2-x\)；修正极低主买占比端非线性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G030-V05,CHANGJIANG-G030,5,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: piecewise(uniform),对原因子 \(x\)：\(g(x)=x\) 若 \(x\ge0.1\)，否则 \(0.2-x\)；修正极低主买占比端非线性,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G031-V01,CHANGJIANG-G031,1,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: checkmark(naive_t_delta_close),\(g(x)=0.01/(0.99x+0.01)+0.99x+0.01\)；以 10% 附近为极小值的平滑 U 型修正,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G031-V02,CHANGJIANG-G031,2,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: checkmark(t_return),\(g(x)=0.01/(0.99x+0.01)+0.99x+0.01\)；以 10% 附近为极小值的平滑 U 型修正,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G031-V03,CHANGJIANG-G031,3,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: checkmark(standard_normal),\(g(x)=0.01/(0.99x+0.01)+0.99x+0.01\)；以 10% 附近为极小值的平滑 U 型修正,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G031-V04,CHANGJIANG-G031,4,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: checkmark(confidence_normal),\(g(x)=0.01/(0.99x+0.01)+0.99x+0.01\)；以 10% 附近为极小值的平滑 U 型修正,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G031-V05,CHANGJIANG-G031,5,5,长江__主动成交占比__17项全量清单.md,上述五类各一项,上述五类各一项 :: checkmark(uniform),\(g(x)=0.01/(0.99x+0.01)+0.99x+0.01\)；以 10% 附近为极小值的平滑 U 型修正,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G032-V01,CHANGJIANG-G032,1,1,长江__高位成交因子__6项全量清单.md,量价相关性,量价相关性,"\(corr(V_t,C_t)\)",derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G033-V01,CHANGJIANG-G033,1,1,长江__高位成交因子__6项全量清单.md,加权收盘价比,加权收盘价比,\(\frac{\sum(V_t/V)C_t}{\sum C_t/T}\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G034-V01,CHANGJIANG-G034,1,1,长江__高位成交因子__6项全量清单.md,加权偏度,加权偏度,\(\sum(V_t/V)(C_t-\bar C)^3/s_C^3\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G035-V01,CHANGJIANG-G035,1,1,长江__高位成交因子__6项全量清单.md,单位一成交额占比熵,单位一成交额占比熵,\(H((V_t/V)(C_t/P))\),derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G036-V01,CHANGJIANG-G036,1,1,长江__高位成交因子__6项全量清单.md,成交额占比熵,成交额占比熵,\(H(A_t/\sum A)\),direct / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G037-V01,CHANGJIANG-G037,1,1,长江__高位成交因子__6项全量清单.md,高位成交合成,高位成交合成,对 1、3、4 截面方向统一/标准化后等权,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,BLOCKED_FORMULA_UNDERDETERMINED,报告清单不足以唯一冻结权重、窗口、归一化或被损坏的公式。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_FORMULA_UNDERDETERMINED
CJ-G038-V01,CHANGJIANG-G038,1,2,长江__高频波动时间序列信息__42项全量清单.md,日度收益波动、日度残差收益波动,日度收益波动,\(sd(r_d)\)、\(sd(\epsilon_d)\)；传统低波基准,direct；残差版 platform_check_required / ready,PLATFORM_CHECK,READY_FOR_LOCAL_IMPLEMENTATION,复权日收益可直接滚动计算。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G038-V02,CHANGJIANG-G038,2,2,长江__高频波动时间序列信息__42项全量清单.md,日度收益波动、日度残差收益波动,日度残差收益波动,\(sd(r_d)\)、\(sd(\epsilon_d)\)；传统低波基准,direct；残差版 platform_check_required / ready,PLATFORM_CHECK,BLOCKED_PLATFORM_FACTOR_DATA,缺少冻结的市场/风格回归输入。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,BLOCKED_PLATFORM_FACTOR_DATA
CJ-G039-V01,CHANGJIANG-G039,1,18,长江__高频波动时间序列信息__42项全量清单.md,"数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6","数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6 :: 5m; volume; method=1",方法1：全分钟 \(sd/mean\)；方法2：日内 \(sd/mean\) 后跨日均值；方法3：日内 \(sd/mean\) 后跨日标准差；方法4：日内 \(sd\)，再跨日 \(sd/mean\)。同时刻画日内与日间异常,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G039-V02,CHANGJIANG-G039,2,18,长江__高频波动时间序列信息__42项全量清单.md,"数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6","数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6 :: 5m; volume; method=2",方法1：全分钟 \(sd/mean\)；方法2：日内 \(sd/mean\) 后跨日均值；方法3：日内 \(sd/mean\) 后跨日标准差；方法4：日内 \(sd\)，再跨日 \(sd/mean\)。同时刻画日内与日间异常,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G039-V03,CHANGJIANG-G039,3,18,长江__高频波动时间序列信息__42项全量清单.md,"数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6","数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6 :: 5m; volume; method=3",方法1：全分钟 \(sd/mean\)；方法2：日内 \(sd/mean\) 后跨日均值；方法3：日内 \(sd/mean\) 后跨日标准差；方法4：日内 \(sd\)，再跨日 \(sd/mean\)。同时刻画日内与日间异常,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G039-V04,CHANGJIANG-G039,4,18,长江__高频波动时间序列信息__42项全量清单.md,"数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6","数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6 :: 5m; volume; method=4",方法1：全分钟 \(sd/mean\)；方法2：日内 \(sd/mean\) 后跨日均值；方法3：日内 \(sd/mean\) 后跨日标准差；方法4：日内 \(sd\)，再跨日 \(sd/mean\)。同时刻画日内与日间异常,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
CJ-G039-V05,CHANGJIANG-G039,5,18,长江__高频波动时间序列信息__42项全量清单.md,"数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6","数据 `{成交量,成交笔数,振幅}` × 5m 下方法 `{1,2,3,4}` 共 12；方法 4 在 `{1m,15m}` 各 3，共 6 :: 5m; deal_number; method=1",方法1：全分钟 \(sd/mean\)；方法2：日内 \(sd/mean\) 后跨日均值；方法3：日内 \(sd/mean\) 后跨日标准差；方法4：日内 \(sd\)，再跨日 \(sd/mean\)。同时刻画日内与日间异常,derivable / extend_daily_aggregation,LOCAL_CONSTRUCTIBLE,READY_FOR_LOCAL_IMPLEMENTATION,公式可由本地 1 分钟 OHLCV/成交笔数或日线面板直接构造。,,LATENT_COMPONENT,True,PASS_BY_CONSTRUCTION: only same-day intraday inputs; published daily value is lagged by the repository loader,,READY_FOR_LOCAL_IMPLEMENTATION
